FROM_STOP_ID,TO_STOP_ID,TRAVEL_TIME
STP67872,DEP25005,503
STP67872,DEP35024,135
STP67872,DEP45024,10
STP67872,DEP50002,135
STP67872,STP62369,489
STP67872,STP62829,141
STP67872,STP63844,495
STP67872,STP63889,510
STP67872,STP64338,142
STP67872,STP64718,499
STP67872,STP65581,31
STP67872,STP65701,504
STP67872,STP66082,509
STP67872,STP66121,156
STP67872,STP66273,140
STP67872,STP66307,52
STP67872,STP66419,502
STP67872,STP66572,140
STP67872,STP66649,486
STP67872,STP66756,511
STP67872,STP67121,145
STP67872,STP67261,18
STP67872,STP67306,484
STP67872,STP67469,155
STP67872,STP67588,151
STP67872,STP67689,494
STP67872,STP67850,32
STP67872,STP67867,492
STP67872,STP67872,0
STP67872,STP67962,512
STP67872,STP68012,485
STP67872,STP68071,25
STP67872,STP68310,502
STP67872,STP68366,495
STP67872,STP68418,133
STP67872,STP68482,17
STP67872,STP68587,518
STP67872,STP68664,14
STP67872,STP68791,27
STP67872,STP68814,24
STP67872,STP68816,142
STP67872,STP68819,504
STP67872,STP68855,137
STP67872,STP68973,23
STP67872,STP69025,139
STP67872,STP69112,8
STP67872,STP69122,147
STP67872,STP69214,498
STP67872,STP69217,522
STP67872,STP69242,513
STP67872,STP69244,20
STP67872,STP69273,520
STP67872,STP69281,136
STP67872,STP69288,11
STP67872,STP69307,125
STP67872,STP69310,492
STP67872,STP69339,502
STP67872,STP69342,141
STP67872,STP69343,513
STP67872,STP69350,16
STP67872,STP69424,508
STP67872,STP69459,145
STP67872,STP69504,32
STP67872,STP69538,495
STP67872,STP69545,490
STP67872,STP69566,513
STP67872,STP69567,19
STP67872,STP69584,508
STP67872,STP69593,14
STP67872,STP69598,516
STP67872,STP69604,515
STP67872,STP69612,518
STP67872,STP69621,491
STP67872,STP69625,523
STP67872,STP69650,509
STP67872,STP69661,519
STP67872,STP69664,132
STP67872,STP69668,23
STP67872,STP69677,145
STP67872,STP69710,8
STP67872,STP69715,504
STP67872,STP69759,139
STP67872,STP69795,503
STP67872,STP69799,514
STP67872,STP69824,27
STP67872,STP69828,142
STP67872,STP69835,16
STP67872,STP69842,510
STP67872,STP69846,26
STP67872,STP69857,11
STP67872,STP69873,497
STP67872,STP69890,144
STP67872,STP69892,142
STP67872,STP69894,495
STP67872,STP69898,489
STP67872,STP69910,506
STP67872,STP69921,137
STP67872,STP69923,498
STP67872,STP69927,138
STP67872,STP69934,506
STP67872,STP69940,518
STP67872,STP69943,508
STP67872,STP69946,138
STP67872,STP69963,500
STP67872,STP69964,33
STP67872,STP69973,31
STP67872,STP69984,505
STP67872,STP69989,135
STP67872,STP70001,10
STP67872,STP70008,11
STP67872,STP70024,497
STP67872,STP70026,7
STP67872,STP70030,512
STP67872,STP70055,495
STP67872,STP70067,501
STP67872,STP70072,9
STP67872,STP70073,495
STP67872,STP70076,141
STP67872,STP70082,154
STP67872,STP70102,523
STP67872,STP70122,507
STP67872,STP70144,495
STP67872,STP70151,29
STP67872,STP70173,495
STP67872,STP70178,17
STP67872,STP70189,16
STP67872,STP70197,497
STP67872,STP70200,519
STP67872,STP70202,515
STP67872,STP70203,510
STP67872,STP70206,511
STP67872,STP70208,519
STP67872,STP70211,30
STP67872,STP70227,502
STP67872,STP70228,504
STP67872,STP70240,523
STP67872,STP70252,136
STP67872,STP70255,510
STP67872,STP70258,27
STP67872,STP70259,28
STP67872,STP70261,27
STP67872,STP70265,153
STP67872,STP70267,23
STP67872,STP70274,18
STP67872,STP70275,512
STP67872,STP70277,493
STP67872,STP70286,15
STP67872,STP70301,517
STP67872,STP70309,142
STP67872,STP70311,33
STP67872,STP70326,139
STP67872,STP70335,13
STP67872,STP70336,539
STP67872,STP70348,32
STP67872,STP70355,515
STP67872,STP70359,496
STP67872,STP70366,518
STP67872,STP70387,502
STP67872,STP70390,21
STP67872,STP70398,139
STP67872,STP70400,497
STP67872,STP70406,503
STP67872,STP70412,19
STP67872,STP70415,26
STP67872,STP70434,123
STP67872,STP70446,16
STP67872,STP70451,505
STP67872,STP70488,142
STP67872,STP70489,14
STP67872,STP70495,131
STP67872,STP70498,29
STP67872,STP70501,146
STP67872,STP70503,27
STP67872,STP70506,508
STP67872,STP70513,18
STP67872,STP70525,514
STP67872,STP70529,20
STP67872,STP70533,16
STP67872,STP70535,492
STP67872,STP70539,495
STP67872,STP70565,502
STP67872,STP70566,502
STP67872,STP70573,491
STP67872,STP70598,519
STP67872,STP70611,32
STP67872,STP70628,29
STP67872,STP70644,13
STP67872,STP70664,508
STP67872,STP70674,496
STP67872,STP70679,29
STP67872,STP70687,130
STP67872,STP70693,27
STP67872,STP70728,508
STP67962,DEP10001,499
STP67962,DEP10022,15
STP67962,DEP25005,31
STP67962,DEP35024,441
STP67962,DEP45024,499
STP67962,DEP50002,441
STP67962,STP62369,44
STP67962,STP62829,449
STP67962,STP63844,63
STP67962,STP63889,32
STP67962,STP64338,448
STP67962,STP64718,17
STP67962,STP65581,492
STP67962,STP65701,30
STP67962,STP66082,15
STP67962,STP66121,444
STP67962,STP66273,434
STP67962,STP66307,495
STP67962,STP66419,63
STP67962,STP66572,455
STP67962,STP66649,32
STP67962,STP66756,38
STP67962,STP67121,420
STP67962,STP67261,514
STP67962,STP67306,33
STP67962,STP67469,445
STP67962,STP67588,430
STP67962,STP67689,21
STP67962,STP67850,477
STP67962,STP67867,23
STP67962,STP67872,504
STP67962,STP67962,0
STP67962,STP68012,31
STP67962,STP68071,496
STP67962,STP68310,14
STP67962,STP68366,28
STP67962,STP68418,441
STP67962,STP68482,493
STP67962,STP68587,35
STP67962,STP68664,496
STP67962,STP68791,483
STP67962,STP68814,495
STP67962,STP68816,451
STP67962,STP68819,24
STP67962,STP68855,446
STP67962,STP68973,489
STP67962,STP69025,447
STP67962,STP69112,500
STP67962,STP69122,430
STP67962,STP69214,33
STP67962,STP69217,17
STP67962,STP69242,6
STP67962,STP69244,492
STP67962,STP69273,37
STP67962,STP69281,441
STP67962,STP69288,498
STP67962,STP69307,433
STP67962,STP69310,37
STP67962,STP69339,14
STP67962,STP69342,424
STP67962,STP69343,43
STP67962,STP69350,495
STP67962,STP69424,14
STP67962,STP69459,449
STP67962,STP69504,491
STP67962,STP69538,40
STP67962,STP69545,27
STP67962,STP69566,21
STP67962,STP69567,491
STP67962,STP69584,14
STP67962,STP69593,499
STP67962,STP69598,22
STP67962,STP69604,16
STP67962,STP69612,14
STP67962,STP69621,34
STP67962,STP69625,33
STP67962,STP69650,24
STP67962,STP69661,40
STP67962,STP69664,429
STP67962,STP69668,486
STP67962,STP69677,433
STP67962,STP69710,500
STP67962,STP69715,19
STP67962,STP69759,436
STP67962,STP69795,34
STP67962,STP69799,21
STP67962,STP69824,486
STP67962,STP69828,451
STP67962,STP69835,496
STP67962,STP69842,18
STP67962,STP69846,487
STP67962,STP69857,500
STP67962,STP69873,21
STP67962,STP69890,427
STP67962,STP69892,452
STP67962,STP69894,40
STP67962,STP69898,34
STP67962,STP69910,25
STP67962,STP69921,420
STP67962,STP69923,59
STP67962,STP69927,440
STP67962,STP69934,28
STP67962,STP69940,26
STP67962,STP69943,34
STP67962,STP69946,421
STP67962,STP69963,27
STP67962,STP69964,491
STP67962,STP69973,493
STP67962,STP69984,36
STP67962,STP69989,439
STP67962,STP70001,502
STP67962,STP70008,509
STP67962,STP70024,42
STP67962,STP70026,507
STP67962,STP70030,40
STP67962,STP70055,22
STP67962,STP70067,36
STP67962,STP70072,507
STP67962,STP70073,38
STP67962,STP70076,448
STP67962,STP70082,448
STP67962,STP70102,33
STP67962,STP70122,27
STP67962,STP70144,23
STP67962,STP70151,504
STP67962,STP70173,21
STP67962,STP70178,496
STP67962,STP70189,496
STP67962,STP70197,36
STP67962,STP70200,21
STP67962,STP70202,36
STP67962,STP70203,17
STP67962,STP70206,18
STP67962,STP70208,18
STP67962,STP70211,488
STP67962,STP70227,26
STP67962,STP70228,21
STP67962,STP70240,33
STP67962,STP70252,437
STP67962,STP70255,36
STP67962,STP70258,482
STP67962,STP70259,480
STP67962,STP70261,482
STP67962,STP70265,450
STP67962,STP70267,494
STP67962,STP70274,493
STP67962,STP70275,41
STP67962,STP70277,37
STP67962,STP70286,502
STP67962,STP70301,28
STP67962,STP70309,425
STP67962,STP70311,485
STP67962,STP70326,433
STP67962,STP70335,498
STP67962,STP70336,61
STP67962,STP70348,481
STP67962,STP70355,15
STP67962,STP70359,43
STP67962,STP70366,28
STP67962,STP70387,37
STP67962,STP70390,515
STP67962,STP70398,454
STP67962,STP70400,43
STP67962,STP70406,13
STP67962,STP70412,499
STP67962,STP70415,487
STP67962,STP70434,434
STP67962,STP70446,494
STP67962,STP70451,36
STP67962,STP70488,450
STP67962,STP70489,496
STP67962,STP70495,427
STP67962,STP70498,481
STP67962,STP70501,429
STP67962,STP70503,503
STP67962,STP70506,27
STP67962,STP70513,497
STP67962,STP70525,31
STP67962,STP70529,492
STP67962,STP70533,495
STP67962,STP70535,23
STP67962,STP70539,40
STP67962,STP70565,32
STP67962,STP70566,40
STP67962,STP70573,25
STP67962,STP70598,11
STP67962,STP70611,482
STP67962,STP70628,488
STP67962,STP70644,501
STP67962,STP70664,27
STP67962,STP70674,21
STP67962,STP70679,487
STP67962,STP70687,427
STP67962,STP70693,488
STP67962,STP70728,14
STP68012,DEP10001,471
STP68012,DEP10022,42
STP68012,DEP25005,22
STP68012,DEP35024,414
STP68012,DEP45024,471
STP68012,DEP50002,414
STP68012,STP62369,17
STP68012,STP62829,421
STP68012,STP63844,36
STP68012,STP63889,27
STP68012,STP64338,421
STP68012,STP64718,17
STP68012,STP65581,465
STP68012,STP65701,19
STP68012,STP66082,27
STP68012,STP66121,416
STP68012,STP66273,405
STP68012,STP66307,467
STP68012,STP66419,30
STP68012,STP66572,427
STP68012,STP66649,4
STP68012,STP66756,44
STP68012,STP67121,392
STP68012,STP67261,487
STP68012,STP67306,6
STP68012,STP67469,418
STP68012,STP67588,402
STP68012,STP67689,12
STP68012,STP67850,449
STP68012,STP67867,10
STP68012,STP67872,476
STP68012,STP67962,30
STP68012,STP68012,0
STP68012,STP68071,469
STP68012,STP68310,19
STP68012,STP68366,13
STP68012,STP68418,413
STP68012,STP68482,466
STP68012,STP68587,47
STP68012,STP68664,468
STP68012,STP68791,456
STP68012,STP68814,467
STP68012,STP68816,423
STP68012,STP68819,44
STP68012,STP68855,418
STP68012,STP68973,461
STP68012,STP69025,419
STP68012,STP69112,473
STP68012,STP69122,403
STP68012,STP69214,18
STP68012,STP69217,40
STP68012,STP69242,30
STP68012,STP69244,465
STP68012,STP69273,45
STP68012,STP69281,413
STP68012,STP69288,470
STP68012,STP69307,405
STP68012,STP69310,12
STP68012,STP69339,20
STP68012,STP69342,397
STP68012,STP69343,52
STP68012,STP69350,467
STP68012,STP69424,26
STP68012,STP69459,422
STP68012,STP69504,463
STP68012,STP69538,15
STP68012,STP69545,5
STP68012,STP69566,30
STP68012,STP69567,463
STP68012,STP69584,26
STP68012,STP69593,472
STP68012,STP69598,34
STP68012,STP69604,33
STP68012,STP69612,36
STP68012,STP69621,7
STP68012,STP69625,41
STP68012,STP69650,27
STP68012,STP69661,39
STP68012,STP69664,402
STP68012,STP69668,459
STP68012,STP69677,406
STP68012,STP69710,472
STP68012,STP69715,22
STP68012,STP69759,409
STP68012,STP69795,23
STP68012,STP69799,31
STP68012,STP69824,458
STP68012,STP69828,424
STP68012,STP69835,468
STP68012,STP69842,27
STP68012,STP69846,459
STP68012,STP69857,473
STP68012,STP69873,15
STP68012,STP69890,400
STP68012,STP69892,424
STP68012,STP69894,15
STP68012,STP69898,9
STP68012,STP69910,47
STP68012,STP69921,392
STP68012,STP69923,27
STP68012,STP69927,412
STP68012,STP69934,46
STP68012,STP69940,36
STP68012,STP69943,41
STP68012,STP69946,394
STP68012,STP69963,18
STP68012,STP69964,464
STP68012,STP69973,465
STP68012,STP69984,26
STP68012,STP69989,412
STP68012,STP70001,475
STP68012,STP70008,481
STP68012,STP70024,17
STP68012,STP70026,480
STP68012,STP70030,45
STP68012,STP70055,13
STP68012,STP70067,21
STP68012,STP70072,480
STP68012,STP70073,14
STP68012,STP70076,421
STP68012,STP70082,421
STP68012,STP70102,41
STP68012,STP70122,44
STP68012,STP70144,12
STP68012,STP70151,477
STP68012,STP70173,12
STP68012,STP70178,468
STP68012,STP70189,468
STP68012,STP70197,16
STP68012,STP70200,37
STP68012,STP70202,30
STP68012,STP70203,27
STP68012,STP70206,28
STP68012,STP70208,36
STP68012,STP70211,461
STP68012,STP70227,18
STP68012,STP70228,22
STP68012,STP70240,41
STP68012,STP70252,410
STP68012,STP70255,48
STP68012,STP70258,454
STP68012,STP70259,453
STP68012,STP70261,454
STP68012,STP70265,422
STP68012,STP70267,466
STP68012,STP70274,465
STP68012,STP70275,51
STP68012,STP70277,12
STP68012,STP70286,475
STP68012,STP70301,35
STP68012,STP70309,398
STP68012,STP70311,458
STP68012,STP70326,405
STP68012,STP70335,471
STP68012,STP70336,71
STP68012,STP70348,453
STP68012,STP70355,33
STP68012,STP70359,23
STP68012,STP70366,36
STP68012,STP70387,23
STP68012,STP70390,487
STP68012,STP70398,427
STP68012,STP70400,24
STP68012,STP70406,21
STP68012,STP70412,472
STP68012,STP70415,460
STP68012,STP70434,407
STP68012,STP70446,466
STP68012,STP70451,21
STP68012,STP70488,422
STP68012,STP70489,469
STP68012,STP70495,400
STP68012,STP70498,453
STP68012,STP70501,401
STP68012,STP70503,475
STP68012,STP70506,26
STP68012,STP70513,469
STP68012,STP70525,43
STP68012,STP70529,465
STP68012,STP70533,467
STP68012,STP70535,9
STP68012,STP70539,15
STP68012,STP70565,39
STP68012,STP70566,24
STP68012,STP70573,8
STP68012,STP70598,36
STP68012,STP70611,454
STP68012,STP70628,461
STP68012,STP70644,474
STP68012,STP70664,26
STP68012,STP70674,14
STP68012,STP70679,460
STP68012,STP70687,400
STP68012,STP70693,460
STP68012,STP70728,26
STP68071,DEP10001,23
STP68071,DEP10022,517
STP68071,DEP25005,495
STP68071,DEP35024,122
STP68071,DEP45024,23
STP68071,DEP50002,122
STP68071,STP62369,481
STP68071,STP62829,128
STP68071,STP63844,487
STP68071,STP63889,502
STP68071,STP64338,129
STP68071,STP64718,492
STP68071,STP65581,35
STP68071,STP65701,496
STP68071,STP66082,501
STP68071,STP66121,143
STP68071,STP66273,126
STP68071,STP66307,45
STP68071,STP66419,494
STP68071,STP66572,129
STP68071,STP66649,478
STP68071,STP66756,503
STP68071,STP67121,133
STP68071,STP67261,29
STP68071,STP67306,477
STP68071,STP67469,141
STP68071,STP67588,139
STP68071,STP67689,487
STP68071,STP67850,25
STP68071,STP67867,485
STP68071,STP67872,25
STP68071,STP67962,505
STP68071,STP68012,477
STP68071,STP68071,0
STP68071,STP68310,494
STP68071,STP68366,488
STP68071,STP68418,120
STP68071,STP68482,20
STP68071,STP68587,511
STP68071,STP68664,18
STP68071,STP68791,25
STP68071,STP68814,33
STP68071,STP68816,128
STP68071,STP68819,496
STP68071,STP68855,126
STP68071,STP68973,19
STP68071,STP69025,125
STP68071,STP69112,23
STP68071,STP69122,133
STP68071,STP69214,491
STP68071,STP69217,515
STP68071,STP69242,505
STP68071,STP69244,26
STP68071,STP69273,512
STP68071,STP69281,122
STP68071,STP69288,23
STP68071,STP69307,111
STP68071,STP69310,485
STP68071,STP69339,495
STP68071,STP69342,128
STP68071,STP69343,506
STP68071,STP69350,13
STP68071,STP69424,501
STP68071,STP69459,131
STP68071,STP69504,34
STP68071,STP69538,488
STP68071,STP69545,482
STP68071,STP69566,505
STP68071,STP69567,12
STP68071,STP69584,501
STP68071,STP69593,25
STP68071,STP69598,508
STP68071,STP69604,508
STP68071,STP69612,511
STP68071,STP69621,484
STP68071,STP69625,515
STP68071,STP69650,502
STP68071,STP69661,512
STP68071,STP69664,118
STP68071,STP69668,24
STP68071,STP69677,132
STP68071,STP69710,23
STP68071,STP69715,497
STP68071,STP69759,125
STP68071,STP69795,496
STP68071,STP69799,506
STP68071,STP69824,18
STP68071,STP69828,131
STP68071,STP69835,27
STP68071,STP69842,502
STP68071,STP69846,17
STP68071,STP69857,23
STP68071,STP69873,490
STP68071,STP69890,131
STP68071,STP69892,128
STP68071,STP69894,488
STP68071,STP69898,482
STP68071,STP69910,499
STP68071,STP69921,125
STP68071,STP69923,490
STP68071,STP69927,125
STP68071,STP69934,498
STP68071,STP69940,511
STP68071,STP69943,501
STP68071,STP69946,124
STP68071,STP69963,492
STP68071,STP69964,24
STP68071,STP69973,36
STP68071,STP69984,497
STP68071,STP69989,122
STP68071,STP70001,24
STP68071,STP70008,25
STP68071,STP70024,490
STP68071,STP70026,25
STP68071,STP70030,505
STP68071,STP70055,488
STP68071,STP70067,494
STP68071,STP70072,24
STP68071,STP70073,487
STP68071,STP70076,127
STP68071,STP70082,140
STP68071,STP70102,515
STP68071,STP70122,499
STP68071,STP70144,487
STP68071,STP70151,42
STP68071,STP70173,487
STP68071,STP70178,28
STP68071,STP70189,24
STP68071,STP70197,489
STP68071,STP70200,512
STP68071,STP70202,508
STP68071,STP70203,503
STP68071,STP70206,503
STP68071,STP70208,511
STP68071,STP70211,20
STP68071,STP70227,495
STP68071,STP70228,497
STP68071,STP70240,516
STP68071,STP70252,122
STP68071,STP70255,503
STP68071,STP70258,19
STP68071,STP70259,20
STP68071,STP70261,19
STP68071,STP70265,139
STP68071,STP70267,32
STP68071,STP70274,21
STP68071,STP70275,504
STP68071,STP70277,485
STP68071,STP70286,29
STP68071,STP70301,510
STP68071,STP70309,128
STP68071,STP70311,24
STP68071,STP70326,125
STP68071,STP70335,24
STP68071,STP70336,532
STP68071,STP70348,24
STP68071,STP70355,508
STP68071,STP70359,488
STP68071,STP70366,511
STP68071,STP70387,495
STP68071,STP70390,37
STP68071,STP70398,128
STP68071,STP70400,489
STP68071,STP70406,496
STP68071,STP70412,11
STP68071,STP70415,18
STP68071,STP70434,109
STP68071,STP70446,17
STP68071,STP70451,497
STP68071,STP70488,129
STP68071,STP70489,23
STP68071,STP70495,117
STP68071,STP70498,21
STP68071,STP70501,132
STP68071,STP70503,12
STP68071,STP70506,500
STP68071,STP70513,19
STP68071,STP70525,507
STP68071,STP70529,26
STP68071,STP70533,13
STP68071,STP70535,484
STP68071,STP70539,487
STP68071,STP70565,495
STP68071,STP70566,494
STP68071,STP70573,483
STP68071,STP70598,511
STP68071,STP70611,26
STP68071,STP70628,32
STP68071,STP70644,26
STP68071,STP70664,500
STP68071,STP70674,489
STP68071,STP70679,20
STP68071,STP70687,116
STP68071,STP70693,17
STP68071,STP70728,501
STP68310,DEP10001,491
STP68310,DEP10022,24
STP68310,DEP25005,17
STP68310,DEP35024,433
STP68310,DEP45024,491
STP68310,DEP50002,433
STP68310,STP62369,36
STP68310,STP62829,441
STP68310,STP63844,55
STP68310,STP63889,15
STP68310,STP64338,440
STP68310,STP64718,5
STP68310,STP65581,484
STP68310,STP65701,22
STP68310,STP66082,11
STP68310,STP66121,436
STP68310,STP66273,426
STP68310,STP66307,487
STP68310,STP66419,35
STP68310,STP66572,447
STP68310,STP66649,24
STP68310,STP66756,24
STP68310,STP67121,412
STP68310,STP67261,506
STP68310,STP67306,25
STP68310,STP67469,437
STP68310,STP67588,422
STP68310,STP67689,11
STP68310,STP67850,469
STP68310,STP67867,13
STP68310,STP67872,496
STP68310,STP67962,15
STP68310,STP68012,23
STP68310,STP68071,488
STP68310,STP68310,0
STP68310,STP68366,18
STP68310,STP68418,433
STP68310,STP68482,485
STP68310,STP68587,34
STP68310,STP68664,488
STP68310,STP68791,475
STP68310,STP68814,487
STP68310,STP68816,443
STP68310,STP68819,17
STP68310,STP68855,438
STP68310,STP68973,481
STP68310,STP69025,439
STP68310,STP69112,492
STP68310,STP69122,422
STP68310,STP69214,25
STP68310,STP69217,25
STP68310,STP69242,15
STP68310,STP69244,484
STP68310,STP69273,30
STP68310,STP69281,433
STP68310,STP69288,490
STP68310,STP69307,425
STP68310,STP69310,27
STP68310,STP69339,1
STP68310,STP69342,416
STP68310,STP69343,40
STP68310,STP69350,487
STP68310,STP69424,10
STP68310,STP69459,441
STP68310,STP69504,483
STP68310,STP69538,32
STP68310,STP69545,19
STP68310,STP69566,15
STP68310,STP69567,483
STP68310,STP69584,10
STP68310,STP69593,491
STP68310,STP69598,14
STP68310,STP69604,19
STP68310,STP69612,21
STP68310,STP69621,26
STP68310,STP69625,25
STP68310,STP69650,13
STP68310,STP69661,23
STP68310,STP69664,421
STP68310,STP69668,478
STP68310,STP69677,425
STP68310,STP69710,492
STP68310,STP69715,5
STP68310,STP69759,428
STP68310,STP69795,22
STP68310,STP69799,13
STP68310,STP69824,478
STP68310,STP69828,443
STP68310,STP69835,488
STP68310,STP69842,7
STP68310,STP69846,479
STP68310,STP69857,492
STP68310,STP69873,13
STP68310,STP69890,419
STP68310,STP69892,444
STP68310,STP69894,32
STP68310,STP69898,26
STP68310,STP69910,19
STP68310,STP69921,412
STP68310,STP69923,35
STP68310,STP69927,432
STP68310,STP69934,21
STP68310,STP69940,24
STP68310,STP69943,28
STP68310,STP69946,413
STP68310,STP69963,16
STP68310,STP69964,483
STP68310,STP69973,485
STP68310,STP69984,24
STP68310,STP69989,431
STP68310,STP70001,494
STP68310,STP70008,501
STP68310,STP70024,34
STP68310,STP70026,499
STP68310,STP70030,25
STP68310,STP70055,12
STP68310,STP70067,27
STP68310,STP70072,499
STP68310,STP70073,28
STP68310,STP70076,440
STP68310,STP70082,440
STP68310,STP70102,26
STP68310,STP70122,25
STP68310,STP70144,14
STP68310,STP70151,496
STP68310,STP70173,12
STP68310,STP70178,488
STP68310,STP70189,488
STP68310,STP70197,27
STP68310,STP70200,19
STP68310,STP70202,19
STP68310,STP70203,12
STP68310,STP70206,12
STP68310,STP70208,22
STP68310,STP70211,480
STP68310,STP70227,19
STP68310,STP70228,8
STP68310,STP70240,24
STP68310,STP70252,429
STP68310,STP70255,35
STP68310,STP70258,474
STP68310,STP70259,472
STP68310,STP70261,474
STP68310,STP70265,442
STP68310,STP70267,486
STP68310,STP70274,485
